reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replayContent,repliedAt
389e19a1-ec25-43a6-838c-cd8317830494,Ghea Utariani Sumantri,https://play-lh.googleusercontent.com/a-/ALV-UjWpuuaECRRfBONXnHN1nyxUd-4PkJYGVhFZDliQKdhaX4UARugH,been purchasing many baby stuffs from Blibli because the free shipping promo is REAL! thank you,5,14,7.6.6,3/29/2021 17:30,"Thank you Blibli Friend for being at Bliblidotcom. Hope you always feel comfortable shopping at Blibli Check out our attractive promos that take place every day
https://www.blibli.com/promosi ^^ Happy Shopping / Megan
",3/30/2021 8:06
af66cec7-ce8d-47b0-9896-eb71676099f5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Very good app with trusted selected merchants, original products and affordable price",5,1,,12/18/2019 9:25,"Hi Stefany , Thank you for taking the time to write this review. Your kind words encourage us greatly. Happy shopping! Don't miss our promo on link  https://www.blibli.com/promosi/ Marsha",12/18/2019 11:15
a1ef0ccc-c531-49ee-82fc-fce90b4f2282,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good application. very helpfull and best price,5,,5.2.0,1/8/2019 22:16,we so thankfull for the review Liana. hopefully you enjoy with this apps ya ^^ /Gery,1/9/2019 0:38
08d58e63-a502-4b13-86d6-4f72a8725d4f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Update terbaru selalu crash saat dibuka (device samsung s8 plus),1,2,5.9.5,5/26/2019 20:29,"Hai Kak Ahmad, mohon maaf ya apabila ada kendala ketika Kakak memakai aplikasi kami namun agar bisa kami bantu tindaklanjuti, Kakak bisa hubungi kami di 08041871871, email ke customer.care@blibli.com dan Layanan Live Chat. Semoga untuk kendalanya bisa segera teratasi yaa / Rachel",5/27/2019 7:36
e0c262b1-be9c-4d62-ad25-d50a02de86ce,Evy Theresia,https://play-lh.googleusercontent.com/a-/ALV-UjXdnZ2brIU_UPvR-iWXDOJbOPd3Xyikqf125MKNx8jywdpNRyP6,"Please fix your app, its crashed when I updated the app, shame 👎",1,6,7.7.5,4/11/2021 19:01,"Hi Evy, I'm sorry that the shopping experience was not pleasant :( Of course this will be our feedback so that it will be better in the future, sis. For the obstacles so that we help please immediately contact 0804 1 871 871 or email to customer.care@blibli. com or our Live Chat Happy Shopping ^^ / Gayatri",4/11/2021 23:16
e9e6fea6-1a83-4eb2-bf18-122eaf013ef4,Al Firqotun Najiyah,https://play-lh.googleusercontent.com/a-/ALV-UjVjFjBNifNADtKA17DiDkBn5-sgAB-20fdANsHVK0S12PNAqfa0,"easy to use, Iam happy when I get the discount or free shipping",5,,9.5.0,3/12/2023 11:00,Halo kak Najiyah makasih banyak udah mau luangin waktu untuk kasih rating luar biasa^^ Kami sangat mengapresiasi waktu kakak. Jika kedepannya kakak membutuhkan bantuan segera hubungi 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami.-Nakula,3/12/2023 14:04
c7ca5e39-97ee-46c2-9ab7-21fef29ec349,Onta Gurun,https://play-lh.googleusercontent.com/a/ACg8ocI8EkCOYzyo1q7BoqM8zmXt5RRvwpk0efVbJ1G31KeJrl0Ddw=mo,"ecommerce dengan IT tergoblog, promo on jam brp malah IT nya ngorok, lupa nge on in promo, ud on pun server bermasalah, team IT tergoblog ini blibli",1,2,8.3.0,1/28/2022 0:55,Halo kak Onta mohon maaf pengalaman berbelanja kurang menyenangkan :( Hal ini akan jadi feedback ke tim agar lebih baik lagi ya. Untuk masalah agar bisa kami bantu segera hubungi 0804 1 871 871 atau email ke customer.care@blibli .com atau Live Chat kami. Semoga kendalanya bisa teratasi dengan baik :) / Gayatri,1/29/2022 17:50
cb610cda-cb5d-4fd6-8638-f12d8eb63dcd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Fast delivery, all is a good product,thanks blibli..",5,,,10/4/2019 3:17,"Yeay, thank you for using Blibli.com. Come to shop in Blibli.com. Feel and get many advantage from our promo and many more ^^ / rifat",10/10/2019 5:19
42eba30f-1332-44f1-aa9e-efe1bd936b3e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ites has del most of it has good price, if has no deals program it more expensive than overal market",5,,5.1.0,10/11/2018 6:01,Hi kak terima kasih atas Feedback yang di berikan untuk harga telah di tentukan oleh seller kami :) kakak juga bisa dapatkan potongan harga dari promo - promo yang kami berikan untuk informasi lebih lanjut Silakan hubungi 08041871871 atau email ke customer.care@blibli.com atau Live Chat kami Happy Shopping ^^ /Keanu,10/21/2018 1:53
d550cd58-5015-4e49-93e8-994538785994,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sorting and searching result not perfect and make apps crash sometimes,3,7,6.2.0,8/3/2019 19:37,"Hi lua, thanks for your feedback. It will make us better in the future. Please touch us on live chat, email customer.care@blibli.com, or call 08041871871. Happy Shopping^^ / Rifat",8/15/2019 8:20
73c7a622-3c7b-4d12-b70c-6175f7e58944,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Wanna buy EXO concert ticket but error from the very first minute until its sold out. Not reccomended,1,4,6.4.0,10/1/2019 18:13,"Hi Tika, thanks for your feedback. It will make us better in the future. Please touch us on live chat, email customer.care@blibli.com, or call 08041871871. Happy Shopping^^ /rifat",10/10/2019 0:45
c3906cdc-4d27-43ca-8733-4ef0599ff340,Yulianto Lius,https://play-lh.googleusercontent.com/a-/ALV-UjXSnF34y8m1wJ5qBL9wp5tjcYkzun0FOX7maEVdA5TK6oAGAs_Z,Taken photo KTP is bad the camera couldnt focus so the picture blure.,3,,,3/20/2022 10:23,"Hai Kak Makasih ya kak udah mampir kesini :) perihal pertanyaan kakak silahkan langsung menghubungi 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Happy Shopping ^^ / Naga
",3/20/2022 15:38
5f3a55a1-2758-455e-845c-b96e38410a50,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Clean looking app, best premium presentation and quality.",4,3,6.9.0,4/25/2020 12:00,Thank you blibli friend for good review :) hopefully you always enjoy with this apps ya ^^ / Megan,5/28/2020 13:22
70601f89-566f-4e9a-9d0b-be6907b15f7d,Utari Purnama Dewi,https://play-lh.googleusercontent.com/a/ACg8ocJa8TKsRi9-lSzKkgxcKbupdZJN5hK8hXqX-fGJiykborWLGA=mo,Application is very easy to use and credible.,5,3,7.9.3,8/14/2021 1:47,Hai kak makasih ya untuk pujiannya :) ditunggu orderan berikutnya dan bintang limanya^^ Jika ada yang bisa kami bantu silakan hubungi 08041871871 atau email ke customer.care@blibli.com atau Live Chat kami. Happy Shopping ^^ /Gaston,8/15/2021 16:49
340dccd4-90e7-4fc2-a145-0cf122237180,Reynaldi Reynaldi,https://play-lh.googleusercontent.com/a-/ALV-UjXf5ekg4C8_4Mo5PgeFO5CLNwGsMkoNo0dB5Or893ReuC9Qr8sz,Transaction is fast and easy. Good app!,5,5,7.8.0,5/21/2021 18:26,"Hi Reynaldi Yipppiee Hopefully continue to be faithful shopping at blibli.com and let's check, check out the various attractive promos in the application ^^ If later there is something we can help, please contact 0804 1 871 871 or email to customer.care@blibli.com or Live Chat us. Happy Shopping ^^ / Gayatri",5/22/2021 8:21
e5dbe1f7-33f6-41fd-b5be-d1cf2c30440c,dwiyana vidayanti,https://play-lh.googleusercontent.com/a-/ALV-UjUFoeFwXA5qIiYuRA7q5QA_bBCgGWHRlLhuGBZMaMzd1F3l-V4D,"Gak bisa dibuka.. Sy login dr 2 device, android, tablet & hp, tidak bisa dibuka.. Bisanya buka via website.. Sedih",1,3,7.5.5,1/8/2021 8:47,"Hi Kak, mohon maaf atas kendala yang dialami yaa :(. Jika ada kendala Kakak bisa hubungi kami di 08041871871 atau email ke customer.care@blibli.com atau Live Chat bisa juga melalui sosial media. Happy Shopping ^^ /Alice",1/8/2021 8:57
5ce10891-c25f-4524-879e-304baa3fcb87,bayu febriandana,https://play-lh.googleusercontent.com/a-/ALV-UjWKRHFEcj-K_lnniA1UHJh6rIEE4QUeil6nOXT8L5xYOKdEgEc,"Excellent shopping experience, world class ecommerce platform with lot's of interesting promo's, switching from green & orange to this",5,1,10.4.0,9/21/2023 16:25,"Thank you for your awesome comment and your five stars. If you need help, please touch us via call 08041871871, Live Chat, email customer.care@blibli.com, or our Social Media. Happy Shopping^^ / Dhea",9/22/2023 8:49
ed964261-2da3-437c-9d0c-20c63077aaea,Destiny - DG,https://play-lh.googleusercontent.com/a-/ALV-UjWcgw_PUunMLF-LA71ulExIlN4JTVyHTuuynrgCa8Ji5rKKtG2l,"I Love Bli Bli dot com.It helps me alot to fulfill my daily needs for my kitchen+foods.Specially Tuesday,BB punya acara Tuesday Groceries yang bukan cuma FREE Delivery by ojek online,but offering cashback juga.Transaksi payment pake Visa Mandiri + Gopay very fast, I Love it.Sering2 yaa BB Cashback+Discount2 ter'rencana that we Love sooo much,terutama cewek2 like me 😁👍 Good Luck & Best Wishes as Always 😘😘😘",5,7,8.3.5,1/11/2022 6:57,"wah terima kasih ya Kak buat komentar kerennya ^^ ditunggu order berikutnya. Tenang, jika ada yang bisa dibantu mohon hubungi 0804 1 871 871 atau email ke customer.care@blibli .com atau Live Chat kami. Happy Shopping^^ / Medea",1/11/2022 9:16
282661d8-8bd6-494f-bd0a-addfbb590247,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,many choices and options for good quality product,5,3,6.2.5,8/28/2019 12:48,"Hai Kak, Terima kasih loh sudah memberikan rating bintang 5 untuk kami, dan sudah menjadikan blibli.com sebagai online shop pilihan kakak, kami akan terus berusaha untuk meningkatkan kualitas pelayanan kami, dan mengedepankan kepuasan konsumen, jangan lupa untuk ikuti terus promo-promo menarik kami ya kak, Happy shopping :) / Naulan",8/29/2019 0:02
e54d7505-77ee-4698-b052-0c9f46d9af59,Vino Djerry,https://play-lh.googleusercontent.com/a-/ALV-UjXf0WVooAlLXcJ-803LJGZ_8VNiIviMfVnhRG2k1FMwT_55tYtG,"can't open seller service review. If the order is canceled by the seller, the money already paid is unclear.",1,14,8.2.1,11/8/2021 16:26,"Hi Vino, thanks for your feedback. It will make us better in the future. Please touch us via live chat, email customer.care@blibli.com, or call 08041871871. Happy Shopping^^ / Moses
",11/12/2021 9:34
9e18e6c1-3d37-4eaf-b8cb-b03a056b0860,Awan Sutandar,https://play-lh.googleusercontent.com/a/ACg8ocKUHg0bCMdRnDlY54NiGYyv77GQJ0ZTNt7XyhceeOPkpgnP7g=mo,Complicated appearance. Not user friendly.,1,7,7.0.0,6/18/2020 0:55,"Hi kak sangat sayangkan sekali apabila  sedikit mengalami kendala pada pesanan blibli.comnya, Bisa konfirmasi melaui layanan chat, sosial media, atau calll dan bisa juga melalui  Email kami Customer.care@blibli.com agar bisa ditindak  lanjutkan / Fajar",6/18/2020 4:39
2a128890-ecc2-42a1-909c-6dc51752a42c,Eddy Saputera,https://play-lh.googleusercontent.com/a/ACg8ocIYyfCih2HO_aLMlp2YALsh72JHUtCkhigrVsRz0IqbIXLZ3w=mo,Nice online shop application. it already easy to use right now.... thumbs up 👍🏻,5,9,8.0.5,9/9/2021 7:37,"Thank you for your awesome comment and your five stars. If you need help, please touch us via call 08041871871, Live Chat, email customer.care@blibli.com, or our Social Media. Happy Shopping^^ / Amir",9/9/2022 23:08
b6c69503-abd4-426f-8ff0-69838e36f2db,Willy Ng,https://play-lh.googleusercontent.com/a-/ALV-UjUjaqweoCdQ1fmAMQHWgaGNkqfQfHaR9WV2Rp5xOSmx38QUqAtC,Has always been my go to app for shopping. harga selalu terbaik dan kualitas selalu konstan.,5,3,10.3.1,8/20/2023 13:15,Halo kak Willy mantap! Makasih banyak buat review kerennya. Review dari kakak akan Moses share ke tim Blibli lainnya biar kita bisa lebih semangat bikin customer happy^^ Jika kedepannya kakak membutuhkan bantuan segera hubungi 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Happy shopping! - Moses,8/20/2023 14:51
b5c0abdd-84d4-4140-a6d8-1727dd819daf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fast secure reliable competitive easy from search through payment proses,5,2,6.5.1,11/11/2019 23:57,"Hai Kak, Terima kasih loh sudah memberikan rating bintang 5 untuk kami, dan sudah menjadikan blibli.com sebagai online shop pilihan kakak, kami akan terus berusaha untuk meningkatkan kualitas pelayanan kami, dan mengedepankan kepuasan konsumen, jangan lupa untuk ikuti terus promo-promo menarik kami ya kak, Happy shopping :) / Naulan",12/12/2019 1:49
9b9d1930-ca93-4a46-9786-4c83815e7052,ari widyono,https://play-lh.googleusercontent.com/a-/ALV-UjWZhNkUfS4-RRQr344UkvFJ1nY5XWUWsKfQJ1Pm22cBqAdQBMI,"Good application , easy to use , safe and reliable online purchases",5,15,8.1.0,10/4/2021 22:40,"Yeay, thank you for using Blibli.com. Come to shop in Blibli.com. Feel and get
many advantages from our promo and many more ^^ / Moses",10/5/2021 8:48
a9b19392-7678-41c3-b12b-c6191eeaa25e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I cant contact seller if the order not delivered yet. All handled by blibli itself,4,,6.3.0,9/7/2019 18:19,We understand this can be frustrating. We are working towards making this better. We would appreciate it if you could send us the details at customer.care@blibli.com or 0804 1 871 871 / Gery,9/13/2019 4:23
b5374e39-69d3-4c49-a5d9-df3a0268cd33,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Easy to use, easy to navigate and the most important things is secure.",5,14,6.4.0,10/13/2019 5:24,Thank you for you using this app. Hope you feels satisfied with Blibli.com. Happy shopping :) /Chelsea,10/20/2019 9:12
396aeed6-cf8e-4461-9af1-a2e3abe7542a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Fast response & delivery, free shipping is fantastic👍",5,,6.9.0,4/26/2020 19:59,Mantap terima kasih banyak ya kak Erita atas komentar keren dan bintang limanya. Jika ada yang bisa kami bantu silakan hubungi 021-25556060 atau email ke customer.care@blibli.com atau Live Chat kami. Happy Shopping ^^ / Roland,4/28/2020 4:08
35e2bc05-3636-41b4-a724-eb12853a27eb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"No automatic cancelation when seller out of stocks. Even when cancelation confirmed after reporting, it takes days.",2,11,6.6.5,1/11/2020 4:36,"Hi Jimmy , thanks for your feedback. It will make us better in the future. Please touch us on live chat, email customer.care@blibli.com, or call 08041871871. Happy Shopping^^ /rifat",1/11/2020 13:42
24dc3726-a8df-45f2-84c6-46a4292353fc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Easy app for shop, cheap price, free delivery fee.",5,2,,10/15/2019 7:25,"We would like to thank you for using our online shopping platform. If you experience any dissatisfaction, please contact our customer care at customer.care@blibli.com.",10/22/2019 18:22
c2b5c366-ba3b-417f-9a33-006e7ef16235,nadekers,https://play-lh.googleusercontent.com/a-/ALV-UjW_rUb6WoeAYOKhqU6mrg2w83mNSGTSpDZ_R2tiK32bUM11hPwGzA,Very easy to use and has many payment options👍,5,2,10.1.0,7/2/2023 17:17,"Hi  nadekers Thank you so much for your amazing review! We will share this with the team to let them know to keep up the amazing work. For any further information, please contact our 24/7 customer service on 08041871871, email customer.care@blibli.com, Facebook Blibli.com, Twitter @BlibliCare or Live Chat. Have a nice day! - Voni",7/2/2023 18:44
676408bc-bbf5-4c98-801e-a2aa08cb3d04,Prince Syarief,https://play-lh.googleusercontent.com/a-/ALV-UjWJbhITaQVwf-dLG_DKiWcalSG_o-56zbvkQv50Z6VeY2Iusss,My voucher bill payment is gone even I failed to order bill.. Payment with BCA failed. Pls fix this.,1,4,8.3.0,12/23/2021 19:23,"Hi kak syarief, sorry for the inconvinience. It will make us better in the future. Please touch us via live chat, email customer.care@blibli.com, or call 08041871871. Happy Shopping. / Nakula
",1/10/2022 21:12
cee501f8-d836-4317-ae62-894c57fdb46d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"belanja disini dr thn 2011 sampe skrg, gak pernah mengecewakan. best marketplace ever !!!",5,,3.3.4,9/8/2019 17:52,"Wah makasihh Wucika ^^ Yuks belanja di blibli.com, banyak produk menarik yang bisa di dapatkan.. happy shopping ^^ /  Fajar",9/17/2019 18:35
1bd19625-35e8-4128-ada5-87a8114574a6,Ryan,https://play-lh.googleusercontent.com/a-/ALV-UjUitRxpWoGkyVXn5Ti4Na5P_hqAp9Hn8W-X4jL1Ca8tn2SNZZ5k,"Worst experience, my purchase never showed up, and order status done",1,2,9.5.0,1/4/2023 12:44,We understand this can be frustrating. We are working towards making this better. We would appreciate it if you could send us the details at customer.care@blibli.com or 0804 1 871 871 / Dhea,1/7/2023 7:52
ea2c50a6-845f-4072-b0c8-04320d495956,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"great shopping, easy payment, fast shipping... thumbs up",5,5,6.0.5,6/11/2019 7:16,Thanks for taking out time to rate us. It really helps us to keep going and delivering the best :) enjoy the apps ^^ / Gery,6/14/2019 5:25
c0c030f7-6b01-424f-a58c-00c560b2ed68,Billy C,https://play-lh.googleusercontent.com/a/ACg8ocL1k1kkQgMpEIReljOa3sflBn0kSfxLUQ9YmCZejf4Y5NQOnUE=mo,"slow apps, even the browser is laggy, buy flight ticket from other",1,5,9.4.0,12/13/2022 16:16,"Hi ^^ Really sorry for the unpleasant shopping experience :( this will be our feedback to make it better to customers. So that we can help further, please call 0804 1 871 871 or email to customer.care@blibli.com or our Live Chat. Happy Shopping ^^ / Dhea",12/14/2022 14:29
ed14b0b1-419f-4abd-930e-2515ca5250f9,Nova W Mulyowiradi,https://play-lh.googleusercontent.com/a-/ALV-UjXCOPsLo0QQVj_9Oltm-00HxaJn6B3jaVk3KIWjGyLQ4IPyko-1,Best online shop due best gv Free nominal ongkir ever & hv the good Quality Products. Keep it up & Best. Wishes ❤,5,2,7.6.1,3/15/2021 3:40,"Mantap terima kasih banyak ya kak Nova atas komentar keren dan bintang limanya. Jika ada yang bisa kami bantu silakan hubungi 08041871871 atau email ke customer.care@blibli.com atau Live Chat kami. Happy Shopping ^^ / Nimas

",3/15/2021 8:56
8ef1fc03-732d-490d-ac75-62ff1762a90e,luciana untari,https://play-lh.googleusercontent.com/a-/ALV-UjWVanw9qCPBsUwlAuFEl867rEfpPVdIH8zidcpzSK_eSOVsogg,"Latest version is so bad, stuck and can't open",1,7,7.7.0,4/2/2021 21:49,"Hi Luciana, sorry for the shopping experience to be less pleasant :( For the obstacles, so we can help immediately please contact 0804 1 871 871 or email to customer.care@blibli.com or our Live Chat. Happy Shopping ^^ / Gayatri
",4/3/2021 6:40
348b5628-b89a-4cc1-8e13-548bf16101d4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"cannot open the app, notification said it was error.",1,6,5.8.0,5/5/2019 22:18,"Apologize for any inconvenience. For further information, please contact us at our 24/7 customer care service at 0804-1-871-871 e-mail customer.care@blibli.com or live chat. Hopefully the process runs smoothly. / Glory",5/16/2019 14:36
8ca19366-b8fd-4165-93de-940d5b6c2e60,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Buka di mobile web lancar, buka di mobile app klik apapun selalu pemeliharaan server. Whats the point of this app then? Uninstall",1,1,5.6.1,9/26/2019 9:30,"Hai Kak Miftah, mohon maaf atas kendala yang dialami.
Jika butuh bantuan, silahkan hubungi kontak customer service kami di 0804 1 871 871, email di customer.care@blibli.com atau live chat^^ /Wury",10/21/2019 11:39
c6b5da5e-1fbb-4b0c-be45-e2872bea54af,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Helpfull, user interface need to be upgraded",4,1,6.4.0,10/4/2019 21:21,"Hai kak. Sebelumnya mohon maaf ya kak atas ketidaknyamanannya. kami akan terus berusaha untuk evaluasi dan selalu meningkatkan kualitas pelayanan kami agar customer kami selalu puas. Kalau ada kendala kakak bisa hubungi customer care kami ya Telp. 0804 1 871 871, email: customer.care@blibli.com atau via live chat kami. /Naulan",10/14/2019 0:21
01d39cab-d7ed-4357-bf52-7d37f18056e0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app with many discount promo with free delivery,5,3,5.3.1,12/21/2018 13:08,Many thanks for your awesome feedback. Enjoy the app and happy shopping^^ /Ferry,12/30/2018 17:40
ccce6a0b-21f6-44e8-9c25-270ef10c16ef,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"my favorite online shop, gak perlu ribet ongkir dll.... easy clik dan secure.....",5,,6.0.5,6/26/2019 22:49,"Yuhuuu mantap Syahrul  , terima kasih sudah menggunakan Blibli App ^^ /  Fajar",6/29/2019 17:54
78399692-6c5d-40d3-9779-c386bc581f9d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Easy to do shopping. COD availability is the most important thing.,5,3,6.9.0,4/26/2020 8:52,Mantap terima kasih banyak ya kak Ayya atas komentar keren dan bintang limanya. Jika ada yang bisa kami bantu silakan hubungi 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Happy Shopping ^^ / Roland,8/10/2020 4:14
36c1fb26-b5fe-4c3a-975f-c4df4e468080,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Popup add recovery account always shown. Soo annoying !!!,1,4,,12/3/2019 20:04,"Hi Yanuar, We would like to thank you for using our online shopping platform.
If you need help, please contact our customer service contact at 0804 1 871 871, email at customer.care@blibli.com or live chat ^^/ Wury",12/9/2019 12:37
b33eb86a-80fd-44a3-ab2d-23ecbb99b6bb,rudi nugroho,https://play-lh.googleusercontent.com/a-/ALV-UjU-ZfZ9yHcajVaMZ8_znwdT89yseNQUDctyOrZt0ssz0IgAyB--,"a lot of discount, you can save more money and buy more stuff",5,8,7.5.5,12/24/2020 0:19,"Hi Its our pleasure to see your review, its means a lot to us, our priority is to satisfy all customer and be the best e-commerce in Indonesia lets shopping :) / Miko",12/25/2020 13:27
5442d724-8d77-43a2-a312-541ec3b87a59,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Good customer service, very easy to use apps.",5,3,5.2.0,11/1/2018 12:00,Hi Blibli Friend thanks for your awesome feedback. Hopefully you enjoy the app and happy shopping :) / Keanu,11/4/2018 19:53
9a5a514f-5ced-46ce-aefe-a3a10a6b9b5b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Easy to use.. lot of promo.. good price.. original.. excellent service..,5,1,6.5.1,11/16/2019 9:38,"Hi kak Felita thank you for your awesome comment and your five stars. If you need help, please touch us via call 08041871871, Live Chat, email customer.care@blibli.com, or our Social Media. Happy Shopping^^ / Roland",12/3/2019 1:45
e74f01c7-7374-4f79-af40-da3a297ae61e,Christoforus Seno,https://play-lh.googleusercontent.com/a-/ALV-UjWoPHrO2B0gicA37wDAUl_OG71gpKr1jSfZk0UNmjoyPBAGXRQ,"So far everything looks good, maybe just need a bit of improvement here and there :)",5,6,6.9.7,5/28/2020 21:00,"Hi, terima kasih sudah tertarik dengan Blibli.com, ditunggu orderan berikutnya^^ Jangan lupa nikmati promo menarik yang sedang berlangsung di Blibli.com. Jika nantinya ada yang ingin ditanyakan silakan hubungi 08041871871 atau email ke customer.care@blibli.com atau Live Chat kami. Happy Shopping ^^ / unike",5/29/2020 22:31
aa39d2e3-a658-43f8-b853-6e68dada6fd4,Riani Ridwan,https://play-lh.googleusercontent.com/a-/ALV-UjU2cOKhSzQ78Ci1JUzWuGo48Wt0aiusmlIx62rMHNhw9YdUkj8,Everything is excellent. Customer is the king. Thank you blibli,5,,7.1.0,7/29/2020 1:37,Thank you blibli friend for good review :) hopefully you always enjoy with this apps ya ^^ / Uzma,7/30/2020 7:08
3079b678-9858-4ead-89eb-32d0b310d651,Avelox,https://play-lh.googleusercontent.com/a/ACg8ocLxzL6qZBDqBwfu-BSY9Hsp_6kL1hLFuxUUp9jZ_8Rd3sGGKA=mo,Great e-commerce platform that offers a seamless e-shopping experience with lots of promotion,5,2,6.9.5,5/10/2020 23:07,Hi Blibli Friend thanks for your awesome feedback. Hopefully you enjoy the app and happy shopping :) / Ursula,6/3/2020 9:14
